,Brandon Coleman\ColeBr00,WR,NOR,$525000
,Tyeler Davison\DaviTy01,DT,NOR,$525000
,Brian Peters\PeteBr00,LB,HOU,$525000
,Jake Schum\SchuJa00,P,GNB,$525000
,Obum Gwacham\GwacOb00,DE,NOR,$525000
,Ricardo Allen\AlleRi00,CB,ATL,$525000
,Bradley Pinion\PiniBr00,P,SFO,$525000
,Andrew Franks\FranAn01,K,MIA,$525000
,Marcus Murphy\MurpMa03,RB,NOR,$525000
,Mike Purcell\PurcMi00,DT,SFO,$525000
,Mike Hull\HullMi02,LB,MIA,$525000
,Willie Snead\SneaWi00,WR,NOR,$525000
,George Atkinson\AtkiGe01,RB,CLE,$525000
,Thurston Armbrister\ArmbTh00,LB,DET,$525000
,Robenson Therezie\TherRo00,SS,ATL,$525000
,Alani Fua\FuaxAl00,OLB,ARI,$525000
,Bobby Hart\HartBo00,OG,NYG,$525000
,Rodney Gunter\GuntRo00,DT,ARI,$525000
,Tyreek Burwell\BurwTy00,T,SDG,$525000
,Jordan Berry\BerrJo00,P,PIT,$525000
,Chris Boswell\BoswCh00,K,PIT,$525000
,Anthony Chickillo\ChicAn00,DE,PIT,$525000
,David Johnson\JohnDa08,RB,ARI,$525000
,Owamagbe Odighizuwa\OdigOw00,DE,NYG,$525000
,Ramik Wilson\WilsRa00,ILB,KAN,$525000
,James Winchester\WincJa00,LS,KAN,$525000
,L.J. Fort\FortL.00,LB,PIT,$525000
,JJ Nelson\NelsJJ00,WR,ARI,$525000
,Will Tye\TyexWi00,TE,NYG,$525000
,Quan Bray\BrayQu00,WR,IND,$525000
,Sean McGrath\McGrSe00,TE,SDG,$525000
,Jude Adjei-Barimah\AdjeJu00,CB,TAM,$525000
,Kwon Alexander\AlexKw00,OLB,TAM,$525000
,Roosevelt Nix\NixxRo01,LB,PIT,$525000
,Anthony Johnson\JohnAn05,DL,NWE,$525000
,Xavier Williams\WillXa00,DT,ARI,$525000
,Tyrell Williams\WillTy00,WR,SDG,$525000
,Adam Humphries\HumpAd00,WR,TAM,$525000
,Alejandro Villanueva\VillAl00,OL,PIT,$525000
,T.Y. McGill\McGiT.00,DT,IND,$525000
,Howard Jones\JoneHo01,LB,TAM,$525000
,Josh Keyes\KeyeJo00,LB,TAM,$525000
,Mark Glowinski\GlowMa00,OG,SEA,$525000
1529,Jalen Collins\CollJa02,CB,ATL,$521315
1530,Tajae Sharpe\SharTa00,WR,TEN,$518721
1531,DeAndre Washington\WashDe00,RB,OAK,$517298
1532,Dominique Jones\JoneDo01,TE,MIA,$516178
,Steve Williams\WillSt02,CB,SDG,$516178
1534,Josh Evans\EvanJo00,FS,WAS,$516176
1535,Matt Judon\JudoMa00,DE,BAL,$513934
1536,Jordan Howard\HowaJo00,RB,CHI,$512005
1537,Jordan Payton\PaytJo00,WR,CLE,$511000
1538,Joe Haeg\HaegJo00,OT,IND,$510602
1539,Jonathan Williams\WillJo07,RB,BUF,$510228
1540,LeShaun Sims\SimsLe00,CB,TEN,$509546
1541,K.J. Dillon\DillK.00,S,HOU,$508734
1542,Trevor Davis\DaviTr03,WR,GNB,$506794
1543,D.J. Reader\ReadD.00,DT,HOU,$503845
1544,Spencer Drango\DranSp00,OG,CLE,$501912
1545,Tyreek Hill\HillTy00,WR,KAN,$497500
1546,Rashard Higgins\HiggRa00,WR,CLE,$496096
,Jatavis Brown\BrowJa05,OLB,SDG,$496096
1548,Korey Toomer\ToomKo00,ILB,SDG,$494117
1549,Michael Ola\OlaxMi00,T,BUF,$494116
1550,Andy Janovich\JanoAn00,FB,DEN,$491077
1551,D.J. White\WhitD.00,CB,KAN,$489253
1552,Drew Kaser\KaseDr00,P,SDG,$488456
1553,DeAndre Houston-Carson\HousDe00,FS,CHI,$485235
1554,Jakeem Grant\GranJa00,WR,MIA,$485095
1555,Sebastian Tretola\TretSe00,OG,TEN,$483185
1556,Cory James\JameCo00,OLB,OAK,$483119
1557,Derek Watt\WattDe00,FB,SDG,$482420
1558,Cody Core\CoreCo00,WR,CIN,$481983
1559,Kyle Murphy\MurpKy00,OT,GNB,$481535
1560,Dadi Nicolas\NicoDa00,DE,KAN,$480803
1561,Jordan Lucas\LucaJo00,SS,MIA,$479990
1562,Randall Telfer\TelfRa00,TE,CLE,$479384
1563,Demetri Goodson\GoodDe00,CB,GNB,$478543
1564,Maurice Canady\CanaMa00,CB,BAL,$475089
,Will Parks\ParkWi01,S,DEN,$475089
,Kevon Seymour\SeymKe00,CB,BUF,$475089
1567,Seantrel Henderson\HendSe00,OT,BUF,$471543
1568,Riley Dixon\DixoRi00,P,DEN,$470002
1569,Chris Reed\ReedCh00,G,JAX,$470000
1570,Vadal Alexander\AlexVa00,OG,OAK,$469211
1571,Clayton Fejedelem\FejeCl00,FS,CIN,$465887
1572,Tyler Matakevich\MataTy00,ILB,PIT,$465762
1573,Austin Blythe\BlytAu00,C,IND,$465497
1574,Cody Parkey\ParkCo03,K,CLE,$463235
,Shayne Skov\SkovSh00,ILB,SFO,$463235
1576,Freddie Martino\MartFr00,WR,TAM,$463230
1577,Mike Pennel\PennMi00,DT,GNB,$459716
1578,Jordan Tripp\TripJo00,OLB,SEA,$458823
,Brandon Dunn\DunnBr00,DT,HOU,$458823
,Aaron Lynch\LyncAa00,DE,SFO,$458823
,Brittan Golden\GoldBr00,WR,ARI,$458823
1582,Kerwynn Williams\WillKe05,RB,ARI,$458822
1583,Jeremy Cash\CashJe01,LB,CAR,$456666
1584,Josh Ferguson\FergJo02,RB,IND,$453333
,Justin March-Lillard\MarcJu00,LB,KAN,$453333
1586,Tracy Howard\HowaTr02,DB,CLE,$453000
1587,Eli Rogers\RogeEl00,WR,PIT,$451666
1588,Robert Kelley\KellRo00,RB,WAS,$450000
,Anthony Lanier\LaniAn00,DE,WAS,$450000
,Aaron Wallace\WallAa00,OLB,TEN,$450000
,Stephen Anderson\AndeSt01,TE,HOU,$450000
,Ronald Blair\BlaiRo00,DE,SFO,$450000
,Joel Heath\HeatJo01,DE,HOU,$450000
,Aaron Burbridge\BurbAa00,WR,SFO,$450000
,Brennan Scarlett\ScarBr00,LB,HOU,$450000
,Rashard Robinson\RobiRa00,CB,SFO,$450000
,Ross Travis\TravRo00,TE,KAN,$450000
,Evan Boehm\BoehEv00,C,ARI,$450000
,Matthias Farley\FarlMa00,DB,IND,$450000
,Marqui Christian\ChriMa00,SS,LAR,$450000
,Alex Collins\CollAl00,RB,SEA,$450000
,Edwin Jackson\JackEd00,LB,IND,$450000
,Joey Hunt\HuntJo00,C,SEA,$450000
,Curt Maggitt\MaggCu01,LB,IND,$450000
,Quinton Jefferson\JeffQu00,DT,SEA,$450000
,Chester Rogers\RogeCh02,WR,IND,$450000
,Josh Johnson\JohnJo07,DB,JAX,$450000
,Kentrell Brothers\BrotKe00,ILB,MIN,$450000
,Jared Norris\NorrJa01,LB,CAR,$450000
,Jayron Kearse\KearJa00,SS,MIN,$450000
,Bryce Treggs\TregBr00,WR,PHI,$450000
,David Morgan\MorgDa01,TE,MIN,$450000
,Destiny Vaeao\VaeaDe01,DT,PHI,$450000
,Pharoh Cooper\CoopPh00,WR,LAR,$450000
,Kentrell Brice\BricKe00,S,GNB,$450000
,Josh Forrest\ForrJo00,ILB,LAR,$450000
,Marwin Evans\EvanMa00,S,GNB,$450000
,Temarrick Hemingway\HemiTe00,TE,LAR,$450000
,Josh Hawkins\HawkJo00,CB,GNB,$450000
,Tyler Higbee\HigbTy00,TE,LAR,$450000
,Ken Crawley\CrawKe02,DB,NOR,$450000
,De'Vante Harris\HarrDe04,DB,NOR,$450000
,Erik Harris\HarrEr00,DB,NOR,$450000
,Tommylee Lewis\LewiTo00,WR,NOR,$450000
,Michael Thomas\ThomMi05,WR,NOR,$450000
,Landon Turner\TurnLa01,OL,NOR,$450000
,Roger Lewis\LewiRo03,WR,NYG,$450000
,Trevor Roach\RoacTr00,LB,CIN,$450000
,Romeo Okwara\OkwaRo01,DE,NYG,$450000
,DaVonte Lambert\LambDa01,DT,TAM,$450000
,Channing Ward\WardCh00,DE,TAM,$450000
,Thomas Duarte\DuarTh00,WR,MIA,$450000
,Wil Lutz\LutzWi00,K,NOR,$450000
,James Cowser\CowsJa00,LB,OAK,$450000
,Kerry Hyder\HydeKe01,DT,DET,$450000
,Peyton Barber\BarbPe01,RB,TAM,$450000
,Jordan Taylor\TaylJo01,WR,DEN,$450000
,Joe Dahl\DahlJo00,OG,DET,$450000
,Miles Killebrew\KillMi00,SS,DET,$450000
,Dwayne Washington\WashDw00,RB,DET,$450000
,Antwione Williams\WillAn01,OLB,DET,$450000
,Anthony Zettel\ZettAn00,DE,DET,$450000
,Andrew Adams\AdamAn01,S,NYG,$450000
,Malcolm Brown\BrowMa03,RB,LAR,$450000
,Jalen Mills\MillJa02,CB,PHI,$450000
,Wendell Smallwood\SmalWe00,RB,PHI,$450000
,Halapoulivaati Vaitai\VaitHa00,OT,PHI,$450000
,A.J. Derby\DerbA.00,TE,2TM,$450000
,Anthony Brown\BrowAn02,CB,DAL,$450000
,Kavon Frazier\FrazKa00,FS,DAL,$450000
,Dak Prescott\PresDa01,QB,DAL,$450000
,Daniel Lasco\LascDa00,RB,NOR,$450000
,David Onyemata\OnyeDa00,DT,NOR,$450000
,Jerell Adams\AdamJe01,TE,NYG,$450000
,B.J. Goodson\GoodB.00,OLB,NYG,$450000
,Paul Perkins\PerkPa00,RB,NYG,$450000
,Ted Karras\KarrTe00,OG,NWE,$450000
,Malcolm Mitchell\MitcMa01,WR,NWE,$450000
,Kevin Hogan\HogaKe00,QB,CLE,$450000
,Elandon Roberts\RobeEl00,ILB,NWE,$450000
,Frankie Williams\WillFr05,CB,IND,$450000
,Caleb Benenoch\BeneCa00,OT,TAM,$450000
,C.J. Smith\SmitC.00,CB,PHI,$450000
,Ryan Smith\SmitRy00,CB,TAM,$450000
,Dan Vitale\VitaDa00,FB,CLE,$450000
,Patrick Onwuasor\OnwuPa00,LB,BAL,$450000
,Jake Lampman\LampJa00,WR,NOR,$450000
,De'Vante Bausby\BausDe00,DB,CHI,$450000
,Maurice Harris\HarrMa05,WR,WAS,$450000
,Chris Landrum\LandCh00,LB,SDG,$450000
,Cornelius Edison\EdisCo00,OL,CHI,$450000
,Geronimo Allison\AlliGe01,WR,GNB,$450000
,Christian Ringo\RingCh00,DE,GNB,$450000
,Mack Brown\BrowMa02,RB,WAS,$450000
,Matt Lengel\LengMa00,TE,NWE,$450000
,Terrance Smith\SmitTe04,LB,KAN,$450000
,Ben Koyack\KoyaBe00,TE,JAX,$450000
,Eric Tomlinson\TomlEr01,TE,NYJ,$450000
,Lafayette Pitts\PittLa00,CB,MIA,$450000
,Joe Kerridge\KerrJo00,FB,GNB,$450000
,Ben Gottschalk\GottBe00,C,TAM,$450000
,Rashod Hill\HillRa01,T,JAX,$450000
,Austin Reiter\ReitAu00,C,CLE,$450000
,Vernon Hargreaves\HargVe00,CB,TAM,$450000
,Deon King\KingDe00,LB,SDG,$450000
,Blake Countess\CounBl00,CB,LAR,$450000
,Jake Brendel\BrenJa01,C,MIA,$450000
,Michael Palardy\PalaMi00,K,CAR,$450000
,Julius Warmsley\WarmJu00,DE,MIA,$450000
,Rick Lovato\LovaRi00,LS,WAS,$450000
,Christopher Milton\MiltCh00,CB,IND,$450000
,Shane McDermott\McDeSh01,C,NYG,$450000
,Martrell Spaight\SpaiMa00,OLB,WAS,$450000
,Casey Kreiter\KreiCa00,LS,DEN,$450000
,Chris Manhertz\ManhCh00,TE,2TM,$450000
,Paul Turner\TurnPa01,WR,PHI,$450000
,Matt Wile\WileMa01,K,ATL,$450000
,Jordan Dangerfield\DangJo00,FS,PIT,$450000
,Trovon Reed\ReedTr00,CB,SDG,$450000
,Xavier Grimble\GrimXa00,TE,PIT,$450000
,Mike Thomas\ThomMi04,WR,LAR,$450000
,John Wetzel\WetzJo00,T,ARI,$450000
,Vince Mayle\MaylVi00,WR,DAL,$450000
,C.J. Goodwin\GoodC.00,WR,ATL,$450000
,Tyler Larsen\LarsTy00,C,CAR,$450000
,Jamar Taylor\TaylJa01,CB,CLE,$450000
,Cobi Hamilton\HamiCo00,WR,PIT,$450000
,Darron Lee\LeexDa00,OLB,NYJ,$450000
,DeForest Buckner\BuckDe00,DE,SFO,$450000
,Joshua Garnett\GarnJo00,OG,SFO,$450000
,Germain Ifedi\IfedGe00,OT,SEA,$450000
,Laquon Treadwell\TreaLa00,WR,MIN,$450000
,Corey Moore\MoorCo00,S,HOU,$450000
,Jared Goff\GoffJa00,QB,LAR,$450000
,Taylor Decker\DeckTa00,OT,DET,$450000
,Josh Doctson\DoctJo00,WR,WAS,$450000
,Darryl Roberts\RobeDa00,CB,NYJ,$450000
,Carson Wentz\WentCa00,QB,PHI,$450000
,Garrison Smith\SmitGa01,DT,SEA,$450000
,Ezekiel Elliott\ElliEz00,RB,DAL,$450000
,Sheldon Rankins\RankSh00,DT,NOR,$450000
,Eli Apple\ApplEl00,CB,NYG,$450000
,Jordan Jenkins\JenkJo01,OLB,NYJ,$450000
,Kevin Byard\ByarKe01,S,TEN,$450000
,Tyrone Holmes\HolmTy01,OLB,CLE,$450000
,Robert Nkemdiche\NkemRo00,DT,ARI,$450000
,Brandon Williams\WillBr07,CB,ARI,$450000
,Rees Odhiambo\OdhiRe00,OG,SEA,$450000
,C.J. Prosise\ProsC.00,RB,SEA,$450000
,Jarran Reed\ReedJa02,DT,SEA,$450000
,Nick Vannett\VannNi00,TE,SEA,$450000
,Mackensie Alexander\AlexMa01,CB,MIN,$450000
,Bryan Witzmann\WitzBr00,T,KAN,$450000
,Kamu Grugier-Hill\GrugKa00,OLB,PHI,$450000
,Robert Thomas\ThomRo04,NT,NYG,$450000
,Robby Anderson\AndeRo04,WR,NYJ,$450000
,Brett Jones\JoneBr04,C,NYG,$450000
,Braedon Bowman\BowmBr00,TE,NYJ,$450000
,Jacoby Brissett\BrisJa00,QB,NWE,$450000
,Julian Howsare\HowsJu00,FB,NYJ,$450000
,Cyrus Jones\JoneCy00,CB,NWE,$450000
,Jalin Marshall\MarsJa01,WR,NYJ,$450000
,Joe Thuney\ThunJo00,OG,NWE,$450000
,Troymaine Pope\PopeTr00,RB,2TM,$450000
,Vincent Valentine\ValeVi00,DT,NWE,$450000
,Lawrence Thomas\ThomLa04,DE,NYJ,$450000
,Gabe Martin\MartGa00,LB,ARI,$450000
,Kameron Canaday\CanaKa00,LS,ARI,$450000
,Lamar Louis\LouiLa00,LB,ARI,$450000
,Trevone Boykin\BoykTr00,QB,SEA,$450000
,DeAndre Elliott\ElliDe01,CB,SEA,$450000
,George Fant\FantGe00,T,SEA,$450000
,Mykkele Thompson\ThomMy00,S,NYG,$450000
,Nolan Frese\FresNo00,LS,SEA,$450000
,Tanner McEvoy\McEvTa01,WR,SEA,$450000
,Tyvis Powell\PoweTy01,FS,SEA,$450000
,Tani Tupou\TupoTa01,DT,SEA,$450000
,Nic Grigsby\GrigNi01,LB,LAR,$450000
,Graham Glasgow\GlasGr00,OG,DET,$450000
,Cory Littleton\LittCo01,LB,LAR,$450000
,A'Shawn Robinson\RobiAS00,DT,DET,$450000
,Michael Pierce\PierMi00,DT,BAL,$450000
,Paul Lasike\LasiPa00,FB,CHI,$450000
,Cre'von LeBlanc\LeBlCr01,DB,CHI,$450000
,Su'a Cravens\CravSu00,OLB,WAS,$450000
,B.J. Finney\FinnB.01,C,PIT,$450000
,Kendall Fuller\FullKe00,CB,WAS,$450000
,Jarrod Wilson\WilsJa00,S,JAX,$450000
,Zaire Anderson\AndeZa01,LB,DEN,$450000
,D.J. Foster\FostD.01,RB,NWE,$450000
,Jonathan Jones\JoneJo03,DB,NWE,$450000
,Glenn Gronkowski\GronGl01,FB,BUF,$450000
,Dominique Alexander\AlexDo01,LB,CLE,$450000
,Isaac Seumalo\SeumIs00,OG,PHI,$450000
,Briean Boddy-Calhoun\BoddBr01,DB,CLE,$450000
,Joshua Perkins\PerkJo02,TE,ATL,$450000
,Maliek Collins\CollMa00,DT,DAL,$450000
,Brian Poole\PoolBr01,S,ATL,$450000
,Vonn Bell\BellVo00,SS,NOR,$450000
,Kenneth Farrow\FarrKe02,RB,SDG,$450000
,Sterling Shepard\ShepSt00,WR,NYG,$450000
,Dexter McCoil\McCoDe00,S,SDG,$450000
,Darian Thompson\ThomDa05,FS,NYG,$450000
,Spencer Pulley\PullSp00,C,SDG,$450000
,Roberto Aguayo\AguaRo00,K,TAM,$450000
,Alex Erickson\EricAl01,WR,CIN,$450000
,Noah Spence\SpenNo00,DE,TAM,$450000
,Adairius Barnes\BarnAd01,CB,DET,$450000
,Juston Burris\BurrJu00,CB,NYJ,$450000
,Cole Wick\WickCo00,TE,DET,$450000
,Lac Edwards\EdwaLa01,P,NYJ,$450000
,Antonio Hamilton\HamiAn01,CB,OAK,$450000
,Charone Peake\PeakCh00,WR,NYJ,$450000
,Johnny Holton\HoltJo00,WR,OAK,$450000
,Richard Ash\AshxRi00,DT,JAX,$450000
,Erik Swoope\SwooEr00,TE,IND,$450000
,Brandon Shell\ShelBr00,OT,NYJ,$450000
,Darius Latham\LathDa01,DT,OAK,$450000
,Jalen Richard\RichJa01,RB,OAK,$450000
1800,Emmett Cleary\CleaEm01,T,DAL,$432348
,Cam Johnson\JohnCa01,DE,CLE,$432348
,Vinston Painter\PainVi00,OT,WAS,$432348
,Je'Ron Hamm\HammJe01,TE,SFO,$432348
,John Timu\TimuJo00,ILB,CHI,$432348
1805,Darren Waller\WallDa01,WR,BAL,$429245
1806,Jeremy Butler\ButlJe01,WR,SDG,$401470
,Cameron Lynch\LyncCa00,LB,TAM,$401470
1808,Daniel Brown\BrowDa04,WR,2TM,$401466
1809,Matthew Ioannidis\IoanMa01,DT,WAS,$397058
1810,Alan Cross\CrosAl00,TE,TAM,$397050
,Raheem Mostert\MostRa00,RB,CHI,$397050
,Brian Price\PricBr00,DT,GNB,$397050
,Curtis Riley\RileCu00,CB,TEN,$397050
1814,Ulrick John\JohnUl00,OT,ARI,$370588
1815,Willie Beavers\BeavWi00,OT,MIN,$370580
,Michael Hunter\HuntMi00,CB,NYG,$370580
,Denver Kirkland\KirkDe01,G,OAK,$370580
,Ben Braunecker\BrauBe00,TE,CHI,$370580
,Jeremy Vujnovich\VujnJe00,T,IND,$370580
1820,Lonnie Ballentine\BallLo00,FS,HOU,$359474
1821,Zach Vigil\VigiZa00,ILB,MIA,$351333
1822,Josh Wells\WellJo02,T,JAX,$349000
1823,Hakeem Valles\VallHa00,TE,ARI,$344117
1824,Trevor Bates\BateTr00,LB,IND,$344110
,Gerald Christian\ChriGe00,TE,BUF,$344110
,Connor Hamlett\HamlCo01,TE,CLE,$344110
,Zack Sanchez\SancZa00,CB,CAR,$344110
,Ryan O'Malley\OMalRy00,TE,OAK,$344110
,Al-Hajj Shabazz\ShabAl00,CB,PIT,$344110
,Woodrow Hamilton\HamiWo00,DL,NWE,$344110
,Trevor Williams\WillTr05,CB,SDG,$344110
,Russell Hansbrough\HansRu00,RB,TAM,$344110
,Matt Feiler\FeilMa00,T,PIT,$344110
1834,JaCorey Shepherd\ShepJa00,CB,SFO,$317640
1835,Thomas Gafford\GaffTh20,LB,DEN,$312352
1836,Don Jackson\JackDo01,RB,GNB,$291170
1837,Nick Boyle\BoylNi00,TE,BAL,$247960
1838,Lou Young\YounLo00,CB,CAR,$211764
,Terrance Mitchell\MitcTe00,CB,KAN,$211764
,Jordan Gay\GayxJo00,P,BUF,$211764
,Vinnie Sunseri\SunsVi00,SS,SFO,$211764
1842,David Yankey\YankDa00,OG,CAR,$185292
1843,Ayodeji Olatoye\OlatAy00,DB,ATL,$185284
1844,George Farmer\FarmGe02,RB,SEA,$158820
,Javien Elliott\ElliJa01,CB,TAM,$158820
,Alex Ellis\ElliAl01,TE,JAX,$158820
,Tyler Ott\OttxTy00,LS,CIN,$158820
,Ufomba Kamalu\KamaUf00,DE,HOU,$158820
,Tyrell Adams\AdamTy00,LB,OAK,$158820
1850,Marcus Ball\BallMa00,S,CAR,$154411
1851,Myles Jack\JackMy00,OLB,JAX,$151716
1852,Ifeanyi Momah\MomaIf00,WR,ARI,$117300
